"trip_id","origin_airport","destination","destination_airport","seats","return_flight_booked","departure_time","return_time","checked_bags","trip_airline","destination_airport_lat","destination_airport_lon","base_fare_usd"
"260442-9f333218e80a4ad19c81d5c29c46efb0","IAH","los angeles","LAX","1","false","2022-11-17 07:00:00","","0","Air Pacific","33.942","-118.408","207.77"
"260462-56bea908027c46b48d60bb45c2563a7d","YHU","austin","AUS","2","true","2022-11-22 16:00:00","2022-11-25 16:00:00","0","AirTran Airways","30.194","-97.67","955.33"
"260802-ca44c5f7f43843a69d9e157723fe2304","BHM","jacksonville","NZC","1","true","2022-11-19 16:00:00","2022-11-23 16:00:00","0","Delta Air Lines","30.494","-81.688","105.26"
"260830-cf6d5d376a2c47f8afd330572f4da5e0","YUL","milwaukee","MKE","1","true","2022-11-19 16:00:00","2022-11-26 16:00:00","2","AirTran Airways","42.947","-87.896","214.91"
"261142-3e0e211479fd42eaa332f64a7db9b66d","LRF","new york","JFK","1","true","2022-11-17 07:00:00","2022-11-23 07:00:00","0","JetBlue Airways","40.64","-73.779","293.49"
"261553-b759d4ce45344baf8e7a113d8743ec90","SJC","portland","PDX","1","true","2022-11-19 10:00:00","2022-11-21 10:00:00","1","AirTran Airways","45.589","-122.597","161.12"
"261612-1d2a51090cd143ceb06ad61ebfdeae5f","LGA","edmonton","YEG","2","true","2022-11-19 07:00:00","2022-11-22 07:00:00","1","KLM Royal Dutch Airlines","53.667","-113.467","1231.31"
"261708-da20195edc5e49fbbfc4c6b659376b52","LAS","phoenix","LUF","1","true","2022-11-15 07:00:00","2022-11-17 07:00:00","0","United Airlines","33.535","-112.383","66.51"
"261954-dc564bdfc01b4750afba154513216cba","PHX","seattle","SEA","1","true","2022-11-20 10:00:00","2022-11-24 10:00:00","1","Alaska Airlines","47.53","-122.302","322.42"
"261976-72e78f7a89514e40b670ca6c9090bfa7","YAW","montreal","YUL","1","true","2022-11-19 07:00:00","2022-11-22 07:00:00","1","Air Canada","45.517","-73.417","154.71"
"262003-f8ea8a13f99441309aac9450bdafc8d1","SFO","milwaukee","MKE","1","true","2022-11-19 16:00:00","2022-11-26 16:00:00","1","JetBlue Airways","42.947","-87.896","527.11"
"262423-7cf28a25bb5449fa8df86d3de77e2dfd","LGA","chicago","MDW","1","true","2022-11-17 13:00:00","2022-11-23 13:00:00","0","Southwest Airlines","41.786","-87.752","215.07"
"262444-a35444e8602e4613a0dc7576d6cbc7bf","LAX","seattle","SEA","1","true","2022-11-17 12:00:00","2022-11-19 12:00:00","1","Hawaiian Airlines","47.53","-122.302","233.42"
"262590-7f3b9bde687b4f00ba1869147e353910","LGA","columbus","CMH","3","true","2022-11-21 11:00:00","2022-11-24 11:00:00","0","Southwest Airlines","39.998","-82.892","401.22"
"262711-0800c80fcd294c2aa00c69ea5cf7f397","YYC","new york","LGA","1","true","2022-11-24 09:00:00","2022-12-01 09:00:00","1","American Airlines","40.64","-73.779","594.1"
"262850-2d3b9c4f6be44088a500da0b06dacbd8","LAX","charlotte","CLT","1","true","2022-11-20 07:00:00","2022-11-29 07:00:00","1","American Airlines","35.214","-80.943","624.92"
"262878-970586fb0f6f4d2db1ed606184f7a3d5","YEG","calgary","YYC","3","true","2022-11-17 08:00:00","2022-11-18 08:00:00","0","WestJet","51.114","-114.02","139.11"
"263032-d774ac8186e9495997548e25b5e2762b","LGA","los angeles","LAX","1","true","2022-11-19 09:00:00","2022-11-22 09:00:00","0","Allegiant Air","33.942","-118.408","559.18"
"263071-9368729a4f4a410b91062d4823d2a500","LUF","los angeles","LAX","1","true","2023-03-04 22:00:00","2023-03-23 22:00:00","0","Southwest Airlines","33.942","-118.408","93.76"
"263739-1037d67c16cf4f2ca4eefcd6c378d2a0","YYC","houston","HOU","1","true","2022-11-16 13:00:00","2022-11-23 13:00:00","0","Virgin Atlantic Airways","29.607","-95.159","493.61"
"263748-b82bcbf1c1c54873a67b686f7318e7a5","YHM","new york","LGA","1","true","2022-11-20 10:00:00","2022-11-25 10:00:00","1","Delta Air Lines","40.64","-73.779","102.61"
"263790-63da8f471c9a48489c21cde71554237d","RIV","los angeles","LAX","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Air Canada","33.942","-118.408","18.38"
"263888-9d4eb396b246435a87b58981d36c11ed","YED","chicago","ORD","3","true","2022-11-21 07:00:00","2022-11-25 07:00:00","0","United Airlines","41.786","-87.752","1237.6"
"263902-bf16527e656146ceb6f1c9d1ddaa4762","TPA","los angeles","LSQ","2","true","2022-11-21 11:00:00","2022-11-24 11:00:00","0","United Airlines","33.942","-118.408","1142.41"
"263995-acc9bcaa4ef147bbab01b44fe767b03e","SEA","austin","AUS","1","true","2022-11-17 07:00:00","2022-11-19 07:00:00","0","JetBlue Airways","30.194","-97.67","568.49"
"264032-e76ae23d00384ecf8e7bb4a875886134","FTW","edmonton","YEG","3","true","2022-11-18 10:00:00","2022-11-28 10:00:00","2","WestJet","53.667","-113.467","1491.02"
"264055-968c03059aba4a9c8e211a9bb283753a","LGA","louisville","LOU","1","true","2023-01-07 18:00:00","2023-01-16 18:00:00","0","American Airlines","38.228","-85.664","185.1"
"264339-7ea1f3edfc9048618312ec11e85d1255","EFD","new york","LGA","1","true","2022-11-18 13:00:00","2022-11-23 13:00:00","1","Allegiant Air","40.64","-73.779","381.97"
"264404-78a48429015c47f7b2f137d8f74ab083","JFK","los angeles","LAX","1","true","2022-11-18 13:00:00","2022-11-22 13:00:00","2","Air Canada","33.942","-118.408","688.81"
"264684-31e92a22631b44a59ae52a7432587f29","FAT","seattle","SEA","1","true","2022-11-21 07:00:00","2022-11-25 07:00:00","0","Alaska Airlines","47.53","-122.302","238.54"
"264700-5059ee079a38495bbbcbd6bb0156ec61","ATL","nashville","BNA","1","true","2022-11-23 07:00:00","2022-11-25 07:00:00","1","Southwest Airlines","36.124","-86.678","69.25"
"264810-f9f8ca44218f41afae948d29181a88bc","YOW","los angeles","LAX","1","true","2022-11-16 08:00:00","2022-11-20 08:00:00","0","American Airlines","33.942","-118.408","704.91"
"264963-88de9125c46b4ec9845741a10d339e0a","MHR","san jose","SJC","1","false","2022-11-21 12:00:00","","0","AirTran Airways","37.362","-121.929","13.05"
"265031-79c2cec4c28d4906a183439d7266cc57","LAX","berlin","TXL","2","true","2023-03-04 13:00:00","2023-03-19 13:00:00","1","SunExpress","52.38","13.523","3122.3"
"265208-c169f749eaf045f8901ac384122b2951","YQG","los angeles","LAX","1","true","2022-11-16 15:00:00","2022-11-20 15:00:00","1","Delta Air Lines","33.942","-118.408","668.0"
"265226-7aa9ce05bc0c4c05a3fd126fb22ee6a4","FAT","austin","AUS","1","true","2022-11-18 07:00:00","2022-11-21 07:00:00","0","AirTran Airways","30.194","-97.67","385.34"
"265272-3da3b1f8eb9f4437911f24c83c8ad48b","UGN","las vegas","LAS","1","true","2022-11-18 10:00:00","2022-11-22 10:00:00","0","Southwest Airlines","36.08","-115.152","466.54"
"265431-c56735d912224e988a0461a22a4931bb","MCF","chicago","MDW","1","true","2022-11-22 07:00:00","2022-11-26 07:00:00","0","Delta Air Lines","41.786","-87.752","282.0"
"265575-6e2b9009463c4c2ba098fcec154c0466","YAV","montreal","YMX","1","true","2022-11-18 16:00:00","2022-11-22 16:00:00","1","Delta Air Lines","45.517","-73.417","326.9"
"265628-e197278585eb4dd08d5302eff91a7f05","LAX","san antonio","SVZ","1","false","2022-11-16 12:00:00","","1","Conviasa","29.529","-98.279","173.74"
"265629-22a192908a5e4c3d8e38809e4da9ee58","CVG","tucson","TUS","2","true","2022-11-14 08:00:00","2022-11-16 08:00:00","1","Delta Air Lines","32.166","-110.883","965.21"
"265675-4819c99e6da14b3cbd9f39e674dd2e00","JAX","san jose","SJO","1","true","2022-11-18 08:00:00","2022-11-25 08:00:00","0","Euro Exec Express","37.362","-121.929","676.83"
"265814-d6688cdeea5e4e088f28c02f1451ede6","AUS","charlotte","CLT","1","true","2022-11-20 15:00:00","2022-11-26 15:00:00","1","American Airlines","35.214","-80.943","323.78"
"266458-d9db04a4d8e747cab324ee8f36770beb","LAX","jacksonville","LRF","1","true","2022-11-21 11:00:00","2022-11-24 11:00:00","0","Ryanair","30.494","-81.688","621.24"
"266514-358930e325644892a2482ed3cb20b97d","LGA","los angeles","LSQ","1","false","2022-11-19 12:00:00","","1","United Airlines","33.942","-118.408","335.95"
"267581-37c28884fe7649b0b5fc1641db8b3812","YKZ","chicago","ORD","1","true","2022-11-18 07:00:00","2022-11-25 07:00:00","0","Iberia Airlines","41.786","-87.752","126.2"
"267635-4c3d29e30cae448684e3d4c20c1522f5","PHX","denver","DEN","1","true","2022-11-15 07:00:00","2022-11-16 07:00:00","1","Allegiant Air","39.858","-104.667","127.8"
"267637-55a10ca4aaeb497a96e68d75cef53ea6","ORD","tucson","TUS","1","true","2022-11-22 16:00:00","2022-11-30 16:00:00","1","Delta Air Lines","32.166","-110.883","410.69"
"267820-bd1962ea89234b688c4d481d8d35044b","JFK","chicago","UGN","1","true","2022-11-19 07:00:00","2022-12-08 07:00:00","0","United Airlines","41.786","-87.752","211.02"
"267964-3f90ac3c35f64841a90f46e07c6084be","JFK","el paso","BIF","1","true","2022-11-21 16:00:00","2022-11-27 16:00:00","1","Ryanair","31.849","-106.38","508.89"
"268116-21a403da512044fda49c03fa8c750b4e","FTW","boston","BOS","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","1","Cape Air","42.364","-71.005","509.43"
"268371-a1980b77db7746d5a505a315088204a9","LAX","san jose","SJO","1","true","2022-11-17 10:00:00","2022-11-26 10:00:00","1","CAL Cargo Air Lines","37.362","-121.929","82.51"
"268403-d2dd793652f2485a9d4c52cd6cdf9401","RND","toronto","YKZ","1","true","2022-11-18 13:00:00","2022-11-20 13:00:00","1","Delta Air Lines","43.862","-79.37","390.9"
"268525-e22b83f8a4014011be0151973ef114c9","BFL","new york","JFK","2","true","2022-11-21 10:00:00","2022-11-24 10:00:00","0","Pinnacle Airlines","40.64","-73.779","1390.77"
"268650-786a96a574464aa89db52200071efc91","SAC","houston","IAH","1","true","2022-11-20 12:00:00","2022-11-23 12:00:00","0","All Nippon Airways","29.607","-95.159","467.33"
"268982-b12f6511c706448cb904f7801ba2f90b","LAX","san francisco","SFO","2","true","2022-11-18 07:00:00","2022-11-23 07:00:00","1","Air France","37.619","-122.375","212.89"
"269010-e9d3d3661c8b4e7ead06b9c83da38ea2","YOW","detroit","DET","1","true","2022-11-18 16:00:00","2022-11-23 16:00:00","0","American Airlines","42.409","-83.01","123.69"
"269253-3bdfa03165be404da9e6fa047a8d029a","SAN","washington","IAD","1","true","2022-11-17 11:00:00","2022-11-19 11:00:00","1","JetBlue Airways","38.852","-77.037","611.3"
"269660-e820e5316d2841b09a189ad3fa6681f8","INT","portland","PWM","1","true","2022-11-20 09:00:00","2022-11-22 09:00:00","0","Allegiant Air","45.589","-122.597","605.97"
"269723-a3347eb4e0464c8aadc9f40f76e63671","MXF","philadelphia","PNE","1","true","2022-11-24 07:00:00","2022-11-26 07:00:00","0","Ryanair","39.872","-75.241","207.67"
"269954-af37e03f5c0549dd8fe6fde17e019071","LAX","baltimore","BWI","1","true","2022-11-16 07:00:00","2022-11-27 07:00:00","2","Southwest Airlines","39.175","-76.668","636.91"
"270012-d1087073fd2d4ed88bf68a865ef75375","SAN","tucson","DMA","2","true","2022-11-17 10:00:00","2022-11-19 10:00:00","0","Delta Air Lines","32.166","-110.883","197.66"
"270142-e952d1bd614042afbc039b5463081559","SNA","winnipeg","YAV","1","true","2022-11-19 14:00:00","2022-11-22 14:00:00","0","American Airlines","50.056","-97.032","437.15"
"270268-196195f60a594bb3a0c2cf8d7b4fd34f","SAN","edmonton","YEG","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Northwestern Air","53.667","-113.467","434.47"
"270335-e97c2047478b4126b5509dab112d6029","CLT","san diego","SAN","1","true","2022-11-21 07:00:00","2022-11-22 07:00:00","0","Iberia Airlines","32.699","-117.215","635.94"
"270396-c94f8e069f194843abd179fdd39f7602","YOW","chicago","MDW","2","true","2022-11-19 07:00:00","2022-11-25 07:00:00","1","Southwest Airlines","41.786","-87.752","393.21"
"270524-64de30c96dd841818fd8ba582a4273e4","SCK","new york","LGA","1","true","2022-11-19 14:00:00","2022-11-25 14:00:00","1","Pinnacle Airlines","40.64","-73.779","669.22"
"270700-f9986aea0e35433d9de7913ff641284a","HNL","fort worth","FTW","1","true","2022-11-21 10:00:00","2022-11-23 10:00:00","1","Delta Air Lines","32.82","-97.362","1094.72"
"271270-d3cdcca07c99463ab62bfbec1b2d5f26","SFO","los angeles","LSQ","2","true","2023-03-04 15:00:00","2023-03-14 15:00:00","2","Ryanair","33.942","-118.408","173.33"
"271506-61700198d40e4b0ab76b7221127d0853","LAX","denver","DEN","1","true","2022-11-19 07:00:00","2022-11-21 07:00:00","0","Lufthansa","39.858","-104.667","241.15"
"271641-8e1a0028490c4ee7985e6f5b622d0a7d","LAX","phoenix","PHX","1","true","2022-11-18 11:00:00","2022-11-20 11:00:00","1","JetBlue Airways","33.535","-112.383","106.32"
"271705-e8058151903e4ce38e10b3c7cf22bc42","YUL","ottawa","YOW","1","true","2022-11-23 07:00:00","2022-11-27 07:00:00","1","Air Canada","45.323","-75.669","24.83"
"271964-4f1cdcedfd57498eaec4a4664c0c8976","SCK","new york","JFK","1","true","2022-11-19 07:00:00","2022-11-22 07:00:00","0","American Airlines","40.64","-73.779","699.58"
"272373-203ad74e2ebe4485b8f125a6c9cb2029","IAH","columbus","CMH","1","false","2022-11-17 14:00:00","","0","AirTran Airways","39.998","-82.892","143.14"
"272659-4bde8a724eb94931ad94c6b1748b40f4","FTW","los angeles","LAX","1","true","2022-11-19 15:00:00","2022-11-23 15:00:00","0","Southwest Airlines","33.942","-118.408","359.62"
"272726-ab833739973a4514a3421ed878da2a94","YYC","austin","AUS","1","true","2022-11-20 16:00:00","2022-11-23 16:00:00","1","AirTran Airways","30.194","-97.67","467.71"
"272996-5df539d7dc2349fba0c4c8204e32364f","LOU","new york","JFK","2","true","2023-03-04 07:00:00","2023-03-14 07:00:00","1","South African Airways","40.64","-73.779","383.97"
"273010-f4614555be504dc0889bbba188ea83ca","YIP","ottawa","YOW","1","false","2022-11-21 10:00:00","","0","Air Canada","45.323","-75.669","62.29"
"273025-5e8c8972a80b4ef099892c8b2dfab7e7","YMX","fort worth","FTW","1","true","2022-11-22 12:00:00","2022-11-23 12:00:00","1","Ryanair","32.82","-97.362","368.24"
"273302-76e3f0c172604dbb846a54fe43b7b828","SJC","seattle","BFI","1","true","2022-11-19 12:00:00","2022-11-23 12:00:00","1","Kenmore Air","47.53","-122.302","194.45"
"273361-a4a49f65d804402eb14c4277d31d8822","BOS","phoenix","PHX","2","true","2023-02-04 17:00:00","2023-02-22 17:00:00","2","American Airlines","33.535","-112.383","1341.45"
"273419-e12f0617c520451888a5973322697319","JFK","edmonton","YXD","1","true","2022-11-18 12:00:00","2022-11-21 12:00:00","1","United Airlines","53.667","-113.467","597.85"
"273469-a0c7982764834265aca2dbd888f92dfa","JFK","philadelphia","PHL","1","true","2022-11-19 08:00:00","2022-11-24 08:00:00","0","American Airlines","39.872","-75.241","27.64"
"273481-e11e760f7cfe4545a0185b51c8e1b88e","PWM","boston","BOS","1","true","2022-11-18 07:00:00","2022-11-20 07:00:00","1","JetBlue Airways","42.364","-71.005","26.86"
"273622-b690af89fb864dad9882707efe98986d","LGA","los angeles","LSQ","1","true","2022-11-20 12:00:00","2022-11-28 12:00:00","2","Ryanair","33.942","-118.408","648.7"
"273637-871f8a9345c944d0905b3431f5e0b52d","IAB","edmonton","YEG","1","true","2022-11-18 11:00:00","2022-11-28 11:00:00","0","WestJet","53.667","-113.467","380.52"
"273649-018d30b9b23b42dca78e6c8d31bae9f9","JFK","san diego","NZY","1","false","2022-11-16 12:00:00","","0","United Airlines","32.699","-117.215","352.58"
